PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Arbiter PUF,Logistic Regression,50,2.7,0.91
Arbiter PUF,Logistic Regression,50,2.8,0.905
Arbiter PUF,Logistic Regression,50,2.9,0.9
Arbiter PUF,Logistic Regression,60,0.8,0.9545
Arbiter PUF,Logistic Regression,60,0.9,0.956
Arbiter PUF,Logistic Regression,60,1.0,0.9585
Arbiter PUF,Logistic Regression,60,1.1,0.9625
Arbiter PUF,Logistic Regression,60,1.2,0.9615
Arbiter PUF,Logistic Regression,60,1.3,0.961
Arbiter PUF,Logistic Regression,60,1.4,0.9595
Arbiter PUF,Logistic Regression,60,1.5,0.96
Arbiter PUF,Logistic Regression,60,1.6,0.961
Arbiter PUF,Logistic Regression,60,1.7,0.9565
Arbiter PUF,Logistic Regression,60,1.8,0.954
Arbiter PUF,Logistic Regression,60,1.9,0.9505
Arbiter PUF,Logistic Regression,60,2.0,0.946
Arbiter PUF,Logistic Regression,60,2.1,0.945
Arbiter PUF,Logistic Regression,60,2.2,0.941
Arbiter PUF,Logistic Regression,60,2.3,0.938
Arbiter PUF,Logistic Regression,60,2.4,0.934
Arbiter PUF,Logistic Regression,60,2.5,0.9285
Arbiter PUF,Logistic Regression,60,2.6,0.9255
Arbiter PUF,Logistic Regression,60,2.7,0.9185
Arbiter PUF,Logistic Regression,60,2.8,0.91
Arbiter PUF,Logistic Regression,60,2.9,0.906
Arbiter PUF,Logistic Regression,70,0.8,0.9535
Arbiter PUF,Logistic Regression,70,0.9,0.9555
Arbiter PUF,Logistic Regression,70,1.0,0.958
Arbiter PUF,Logistic Regression,70,1.1,0.96
Arbiter PUF,Logistic Regression,70,1.2,0.962
Arbiter PUF,Logistic Regression,70,1.3,0.961
Arbiter PUF,Logistic Regression,70,1.4,0.9605
Arbiter PUF,Logistic Regression,70,1.5,0.9605
Arbiter PUF,Logistic Regression,70,1.6,0.961
Arbiter PUF,Logistic Regression,70,1.7,0.9605
Arbiter PUF,Logistic Regression,70,1.8,0.9545
Arbiter PUF,Logistic Regression,70,1.9,0.9525
Arbiter PUF,Logistic Regression,70,2.0,0.948
Arbiter PUF,Logistic Regression,70,2.1,0.946
Arbiter PUF,Logistic Regression,70,2.2,0.9445
Arbiter PUF,Logistic Regression,70,2.3,0.941
Arbiter PUF,Logistic Regression,70,2.4,0.937
Arbiter PUF,Logistic Regression,70,2.5,0.9345
Arbiter PUF,Logistic Regression,70,2.6,0.928
Arbiter PUF,Logistic Regression,70,2.7,0.9255
Arbiter PUF,Logistic Regression,70,2.8,0.919
Arbiter PUF,Logistic Regression,70,2.9,0.911
Arbiter PUF,Logistic Regression,80,0.8,0.9545
Arbiter PUF,Logistic Regression,80,0.9,0.9555
Arbiter PUF,Logistic Regression,80,1.0,0.9565
Arbiter PUF,Logistic Regression,80,1.1,0.9595
Arbiter PUF,Logistic Regression,80,1.2,0.962
Arbiter PUF,Logistic Regression,80,1.3,0.962
Arbiter PUF,Logistic Regression,80,1.4,0.961
Arbiter PUF,Logistic Regression,80,1.5,0.96
Arbiter PUF,Logistic Regression,80,1.6,0.9595
Arbiter PUF,Logistic Regression,80,1.7,0.961
Arbiter PUF,Logistic Regression,80,1.8,0.959
Arbiter PUF,Logistic Regression,80,1.9,0.954
Arbiter PUF,Logistic Regression,80,2.0,0.951
Arbiter PUF,Logistic Regression,80,2.1,0.947
Arbiter PUF,Logistic Regression,80,2.2,0.945
Arbiter PUF,Logistic Regression,80,2.3,0.944
Arbiter PUF,Logistic Regression,80,2.4,0.9395
Arbiter PUF,Logistic Regression,80,2.5,0.937
Arbiter PUF,Logistic Regression,80,2.6,0.934
Arbiter PUF,Logistic Regression,80,2.7,0.928
Arbiter PUF,Logistic Regression,80,2.8,0.9255
Arbiter PUF,Logistic Regression,80,2.9,0.919
Arbiter PUF,Logistic Regression,90,0.8,0.953
Arbiter PUF,Logistic Regression,90,0.9,0.955
Arbiter PUF,Logistic Regression,90,1.0,0.9555
Arbiter PUF,Logistic Regression,90,1.1,0.9585
Arbiter PUF,Logistic Regression,90,1.2,0.9605
Arbiter PUF,Logistic Regression,90,1.3,0.962
Arbiter PUF,Logistic Regression,90,1.4,0.961
Arbiter PUF,Logistic Regression,90,1.5,0.9605
Arbiter PUF,Logistic Regression,90,1.6,0.961
Arbiter PUF,Logistic Regression,90,1.7,0.961
Arbiter PUF,Logistic Regression,90,1.8,0.962
Arbiter PUF,Logistic Regression,90,1.9,0.956
Arbiter PUF,Logistic Regression,90,2.0,0.954
Arbiter PUF,Logistic Regression,90,2.1,0.951
Arbiter PUF,Logistic Regression,90,2.2,0.947
Arbiter PUF,Logistic Regression,90,2.3,0.9455
Arbiter PUF,Logistic Regression,90,2.4,0.9435
Arbiter PUF,Logistic Regression,90,2.5,0.939
Arbiter PUF,Logistic Regression,90,2.6,0.936
Arbiter PUF,Logistic Regression,90,2.7,0.9335
Arbiter PUF,Logistic Regression,90,2.8,0.928
Arbiter PUF,Logistic Regression,90,2.9,0.9255
Arbiter PUF,Logistic Regression,100,0.8,0.953
Arbiter PUF,Logistic Regression,100,0.9,0.9535
Arbiter PUF,Logistic Regression,100,1.0,0.9555
Arbiter PUF,Logistic Regression,100,1.1,0.958
Arbiter PUF,Logistic Regression,100,1.2,0.96
Arbiter PUF,Logistic Regression,100,1.3,0.9625
Arbiter PUF,Logistic Regression,100,1.4,0.962
Arbiter PUF,Logistic Regression,100,1.5,0.961
Arbiter PUF,Logistic Regression,100,1.6,0.96
Arbiter PUF,Logistic Regression,100,1.7,0.96
Arbiter PUF,Logistic Regression,100,1.8,0.9605
Arbiter PUF,Logistic Regression,100,1.9,0.9595
Arbiter PUF,Logistic Regression,100,2.0,0.9545
Arbiter PUF,Logistic Regression,100,2.1,0.9525
Arbiter PUF,Logistic Regression,100,2.2,0.9495
Arbiter PUF,Logistic Regression,100,2.3,0.946
Arbiter PUF,Logistic Regression,100,2.4,0.945
Arbiter PUF,Logistic Regression,100,2.5,0.9425
Arbiter PUF,Logistic Regression,100,2.6,0.939
Arbiter PUF,Logistic Regression,100,2.7,0.9345
Arbiter PUF,Logistic Regression,100,2.8,0.9335
Arbiter PUF,Logistic Regression,100,2.9,0.928
Arbiter PUF,Logistic Regression,110,0.8,0.9515
Arbiter PUF,Logistic Regression,110,0.9,0.9545
Arbiter PUF,Logistic Regression,110,1.0,0.9555
Arbiter PUF,Logistic Regression,110,1.1,0.9565
Arbiter PUF,Logistic Regression,110,1.2,0.9585
Arbiter PUF,Logistic Regression,110,1.3,0.962
Arbiter PUF,Logistic Regression,110,1.4,0.9615
Arbiter PUF,Logistic Regression,110,1.5,0.961
Arbiter PUF,Logistic Regression,110,1.6,0.9605
Arbiter PUF,Logistic Regression,110,1.7,0.9605
Arbiter PUF,Logistic Regression,110,1.8,0.9605
Arbiter PUF,Logistic Regression,110,1.9,0.9615
Arbiter PUF,Logistic Regression,110,2.0,0.958
Arbiter PUF,Logistic Regression,110,2.1,0.954
Arbiter PUF,Logistic Regression,110,2.2,0.9515
Arbiter PUF,Logistic Regression,110,2.3,0.948
Arbiter PUF,Logistic Regression,110,2.4,0.9465
Arbiter PUF,Logistic Regression,110,2.5,0.945
Arbiter PUF,Logistic Regression,110,2.6,0.9425
Arbiter PUF,Logistic Regression,110,2.7,0.939
Arbiter PUF,Logistic Regression,110,2.8,0.9345
Arbiter PUF,Logistic Regression,110,2.9,0.933
Arbiter PUF,Logistic Regression,120,0.8,0.9515
Arbiter PUF,Logistic Regression,120,0.9,0.9535
Arbiter PUF,Logistic Regression,120,1.0,0.9555
Arbiter PUF,Logistic Regression,120,1.1,0.9555
Arbiter PUF,Logistic Regression,120,1.2,0.958
Arbiter PUF,Logistic Regression,120,1.3,0.96
Arbiter PUF,Logistic Regression,120,1.4,0.962
Arbiter PUF,Logistic Regression,120,1.5,0.9615
Arbiter PUF,Logistic Regression,120,1.6,0.961
Arbiter PUF,Logistic Regression,120,1.7,0.9595
Arbiter PUF,Logistic Regression,120,1.8,0.9595
Arbiter PUF,Logistic Regression,120,1.9,0.961
Arbiter PUF,Logistic Regression,120,2.0,0.9605
Arbiter PUF,Logistic Regression,120,2.1,0.956
Arbiter PUF,Logistic Regression,120,2.2,0.954
Arbiter PUF,Logistic Regression,120,2.3,0.951
Arbiter PUF,Logistic Regression,120,2.4,0.947
Arbiter PUF,Logistic Regression,120,2.5,0.946
Arbiter PUF,Logistic Regression,120,2.6,0.944
Arbiter PUF,Logistic Regression,120,2.7,0.941
Arbiter PUF,Logistic Regression,120,2.8,0.939
Arbiter PUF,Logistic Regression,120,2.9,0.9345
Arbiter PUF,Logistic Regression,130,0.8,0.95
Arbiter PUF,Logistic Regression,130,0.9,0.953
Arbiter PUF,Logistic Regression,130,1.0,0.9535
Arbiter PUF,Logistic Regression,130,1.1,0.9555
Arbiter PUF,Logistic Regression,130,1.2,0.9575
Arbiter PUF,Logistic Regression,130,1.3,0.9595
Arbiter PUF,Logistic Regression,130,1.4,0.9625
Arbiter PUF,Logistic Regression,130,1.5,0.961
Arbiter PUF,Logistic Regression,130,1.6,0.961
Arbiter PUF,Logistic Regression,130,1.7,0.96
Arbiter PUF,Logistic Regression,130,1.8,0.96
Arbiter PUF,Logistic Regression,130,1.9,0.96
Arbiter PUF,Logistic Regression,130,2.0,0.961
Arbiter PUF,Logistic Regression,130,2.1,0.959
Arbiter PUF,Logistic Regression,130,2.2,0.9545
Arbiter PUF,Logistic Regression,130,2.3,0.953
Arbiter PUF,Logistic Regression,130,2.4,0.9505
Arbiter PUF,Logistic Regression,130,2.5,0.9475
Arbiter PUF,Logistic Regression,130,2.6,0.945
Arbiter PUF,Logistic Regression,130,2.7,0.9445
Arbiter PUF,Logistic Regression,130,2.8,0.941
Arbiter PUF,Logistic Regression,130,2.9,0.938
Arbiter PUF,Logistic Regression,140,0.8,0.949
Arbiter PUF,Logistic Regression,140,0.9,0.953
Arbiter PUF,Logistic Regression,140,1.0,0.9535
Arbiter PUF,Logistic Regression,140,1.1,0.9555
Arbiter PUF,Logistic Regression,140,1.2,0.956
Arbiter PUF,Logistic Regression,140,1.3,0.958
Arbiter PUF,Logistic Regression,140,1.4,0.9605
Arbiter PUF,Logistic Regression,140,1.5,0.9625
Arbiter PUF,Logistic Regression,140,1.6,0.961
Arbiter PUF,Logistic Regression,140,1.7,0.961
Arbiter PUF,Logistic Regression,140,1.8,0.9595
