PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Permutation PUF,Least Squares Regression,100,2.4,0.4785
Permutation PUF,Least Squares Regression,100,2.5,0.475
Permutation PUF,Least Squares Regression,100,2.6,0.4745
Permutation PUF,Least Squares Regression,100,2.7,0.4735
Permutation PUF,Least Squares Regression,100,2.8,0.477
Permutation PUF,Least Squares Regression,100,2.9,0.477
Permutation PUF,Least Squares Regression,110,0.8,0.5005
Permutation PUF,Least Squares Regression,110,0.9,0.4995
Permutation PUF,Least Squares Regression,110,1.0,0.497
Permutation PUF,Least Squares Regression,110,1.1,0.4955
Permutation PUF,Least Squares Regression,110,1.2,0.494
Permutation PUF,Least Squares Regression,110,1.3,0.4905
Permutation PUF,Least Squares Regression,110,1.4,0.4885
Permutation PUF,Least Squares Regression,110,1.5,0.4855
Permutation PUF,Least Squares Regression,110,1.6,0.487
Permutation PUF,Least Squares Regression,110,1.7,0.487
Permutation PUF,Least Squares Regression,110,1.8,0.487
Permutation PUF,Least Squares Regression,110,1.9,0.487
Permutation PUF,Least Squares Regression,110,2.0,0.488
Permutation PUF,Least Squares Regression,110,2.1,0.483
Permutation PUF,Least Squares Regression,110,2.2,0.48
Permutation PUF,Least Squares Regression,110,2.3,0.484
Permutation PUF,Least Squares Regression,110,2.4,0.4865
Permutation PUF,Least Squares Regression,110,2.5,0.4795
Permutation PUF,Least Squares Regression,110,2.6,0.4755
Permutation PUF,Least Squares Regression,110,2.7,0.4735
Permutation PUF,Least Squares Regression,110,2.8,0.4735
Permutation PUF,Least Squares Regression,110,2.9,0.477
Permutation PUF,Least Squares Regression,120,0.8,0.5025
Permutation PUF,Least Squares Regression,120,0.9,0.4995
Permutation PUF,Least Squares Regression,120,1.0,0.4985
Permutation PUF,Least Squares Regression,120,1.1,0.497
Permutation PUF,Least Squares Regression,120,1.2,0.495
Permutation PUF,Least Squares Regression,120,1.3,0.4945
Permutation PUF,Least Squares Regression,120,1.4,0.4905
Permutation PUF,Least Squares Regression,120,1.5,0.4875
Permutation PUF,Least Squares Regression,120,1.6,0.4875
Permutation PUF,Least Squares Regression,120,1.7,0.488
Permutation PUF,Least Squares Regression,120,1.8,0.4875
Permutation PUF,Least Squares Regression,120,1.9,0.49
Permutation PUF,Least Squares Regression,120,2.0,0.4865
Permutation PUF,Least Squares Regression,120,2.1,0.4855
Permutation PUF,Least Squares Regression,120,2.2,0.483
Permutation PUF,Least Squares Regression,120,2.3,0.4845
Permutation PUF,Least Squares Regression,120,2.4,0.484
Permutation PUF,Least Squares Regression,120,2.5,0.484
Permutation PUF,Least Squares Regression,120,2.6,0.4775
Permutation PUF,Least Squares Regression,120,2.7,0.476
Permutation PUF,Least Squares Regression,120,2.8,0.474
Permutation PUF,Least Squares Regression,120,2.9,0.475
Permutation PUF,Least Squares Regression,130,0.8,0.5035
Permutation PUF,Least Squares Regression,130,0.9,0.5005
Permutation PUF,Least Squares Regression,130,1.0,0.4975
Permutation PUF,Least Squares Regression,130,1.1,0.497
Permutation PUF,Least Squares Regression,130,1.2,0.494
Permutation PUF,Least Squares Regression,130,1.3,0.4945
Permutation PUF,Least Squares Regression,130,1.4,0.491
Permutation PUF,Least Squares Regression,130,1.5,0.4875
Permutation PUF,Least Squares Regression,130,1.6,0.4855
Permutation PUF,Least Squares Regression,130,1.7,0.487
Permutation PUF,Least Squares Regression,130,1.8,0.4875
Permutation PUF,Least Squares Regression,130,1.9,0.4875
Permutation PUF,Least Squares Regression,130,2.0,0.488
Permutation PUF,Least Squares Regression,130,2.1,0.4865
Permutation PUF,Least Squares Regression,130,2.2,0.484
Permutation PUF,Least Squares Regression,130,2.3,0.4835
Permutation PUF,Least Squares Regression,130,2.4,0.485
Permutation PUF,Least Squares Regression,130,2.5,0.484
Permutation PUF,Least Squares Regression,130,2.6,0.481
Permutation PUF,Least Squares Regression,130,2.7,0.4775
Permutation PUF,Least Squares Regression,130,2.8,0.4745
Permutation PUF,Least Squares Regression,130,2.9,0.475
Permutation PUF,Least Squares Regression,140,0.8,0.5035
Permutation PUF,Least Squares Regression,140,0.9,0.5
Permutation PUF,Least Squares Regression,140,1.0,0.4985
Permutation PUF,Least Squares Regression,140,1.1,0.497
Permutation PUF,Least Squares Regression,140,1.2,0.4955
Permutation PUF,Least Squares Regression,140,1.3,0.4945
Permutation PUF,Least Squares Regression,140,1.4,0.493
Permutation PUF,Least Squares Regression,140,1.5,0.4895
Permutation PUF,Least Squares Regression,140,1.6,0.4865
Permutation PUF,Least Squares Regression,140,1.7,0.487
Permutation PUF,Least Squares Regression,140,1.8,0.4885
Permutation PUF,Least Squares Regression,140,1.9,0.489
Permutation PUF,Least Squares Regression,140,2.0,0.4885
Permutation PUF,Least Squares Regression,140,2.1,0.487
Permutation PUF,Least Squares Regression,140,2.2,0.488
Permutation PUF,Least Squares Regression,140,2.3,0.484
Permutation PUF,Least Squares Regression,140,2.4,0.482
Permutation PUF,Least Squares Regression,140,2.5,0.484
Permutation PUF,Least Squares Regression,140,2.6,0.485
Permutation PUF,Least Squares Regression,140,2.7,0.4795
Permutation PUF,Least Squares Regression,140,2.8,0.476
Permutation PUF,Least Squares Regression,140,2.9,0.4735
