PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
4-XOR Arbiter,Logistic regression Attack,130,1.1,0.963
4-XOR Arbiter,Logistic regression Attack,130,1.2,0.967
4-XOR Arbiter,Logistic regression Attack,130,1.3,0.97
4-XOR Arbiter,Logistic regression Attack,130,1.4,0.975
4-XOR Arbiter,Logistic regression Attack,130,1.5,0.9795
4-XOR Arbiter,Logistic regression Attack,130,1.6,0.9825
4-XOR Arbiter,Logistic regression Attack,130,1.7,0.9835
4-XOR Arbiter,Logistic regression Attack,130,1.8,0.9845
4-XOR Arbiter,Logistic regression Attack,130,1.9,0.9815
4-XOR Arbiter,Logistic regression Attack,130,2.0,0.975
4-XOR Arbiter,Logistic regression Attack,130,2.1,0.975
4-XOR Arbiter,Logistic regression Attack,130,2.2,0.968
4-XOR Arbiter,Logistic regression Attack,130,2.3,0.963
4-XOR Arbiter,Logistic regression Attack,130,2.4,0.9555
4-XOR Arbiter,Logistic regression Attack,130,2.5,0.949
4-XOR Arbiter,Logistic regression Attack,130,2.6,0.942
4-XOR Arbiter,Logistic regression Attack,130,2.7,0.9355
4-XOR Arbiter,Logistic regression Attack,130,2.8,0.93
4-XOR Arbiter,Logistic regression Attack,130,2.9,0.9275
4-XOR Arbiter,Logistic regression Attack,140,0.8,0.9505
4-XOR Arbiter,Logistic regression Attack,140,0.9,0.954
4-XOR Arbiter,Logistic regression Attack,140,1.0,0.9565
4-XOR Arbiter,Logistic regression Attack,140,1.1,0.96
4-XOR Arbiter,Logistic regression Attack,140,1.2,0.965
4-XOR Arbiter,Logistic regression Attack,140,1.3,0.9685
4-XOR Arbiter,Logistic regression Attack,140,1.4,0.9735
4-XOR Arbiter,Logistic regression Attack,140,1.5,0.9785
4-XOR Arbiter,Logistic regression Attack,140,1.6,0.9825
4-XOR Arbiter,Logistic regression Attack,140,1.7,0.984
4-XOR Arbiter,Logistic regression Attack,140,1.8,0.9845
4-XOR Arbiter,Logistic regression Attack,140,1.9,0.983
4-XOR Arbiter,Logistic regression Attack,140,2.0,0.9815
4-XOR Arbiter,Logistic regression Attack,140,2.1,0.975
4-XOR Arbiter,Logistic regression Attack,140,2.2,0.971
4-XOR Arbiter,Logistic regression Attack,140,2.3,0.9665
4-XOR Arbiter,Logistic regression Attack,140,2.4,0.96
4-XOR Arbiter,Logistic regression Attack,140,2.5,0.954
4-XOR Arbiter,Logistic regression Attack,140,2.6,0.9475
4-XOR Arbiter,Logistic regression Attack,140,2.7,0.941
4-XOR Arbiter,Logistic regression Attack,140,2.8,0.9355
4-XOR Arbiter,Logistic regression Attack,140,2.9,0.93
