PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Interpose PUF,Logistic regression Attack,70,0.8,0.735
Interpose PUF,Logistic regression Attack,70,0.9,0.7355
Interpose PUF,Logistic regression Attack,70,1.0,0.7375
Interpose PUF,Logistic regression Attack,70,1.1,0.7355
Interpose PUF,Logistic regression Attack,70,1.2,0.734
Interpose PUF,Logistic regression Attack,70,1.3,0.731
Interpose PUF,Logistic regression Attack,70,1.4,0.7315
Interpose PUF,Logistic regression Attack,70,1.5,0.731
Interpose PUF,Logistic regression Attack,70,1.6,0.728
Interpose PUF,Logistic regression Attack,70,1.7,0.725
Interpose PUF,Logistic regression Attack,70,1.8,0.7205
Interpose PUF,Logistic regression Attack,70,1.9,0.7155
Interpose PUF,Logistic regression Attack,70,2.0,0.716
Interpose PUF,Logistic regression Attack,70,2.1,0.7085
Interpose PUF,Logistic regression Attack,70,2.2,0.707
Interpose PUF,Logistic regression Attack,70,2.3,0.7035
Interpose PUF,Logistic regression Attack,70,2.4,0.6995
Interpose PUF,Logistic regression Attack,70,2.5,0.6965
Interpose PUF,Logistic regression Attack,70,2.6,0.6945
Interpose PUF,Logistic regression Attack,70,2.7,0.688
Interpose PUF,Logistic regression Attack,70,2.8,0.6855
Interpose PUF,Logistic regression Attack,70,2.9,0.6835
Interpose PUF,Logistic regression Attack,80,0.8,0.736
Interpose PUF,Logistic regression Attack,80,0.9,0.735
Interpose PUF,Logistic regression Attack,80,1.0,0.7375
Interpose PUF,Logistic regression Attack,80,1.1,0.735
Interpose PUF,Logistic regression Attack,80,1.2,0.733
Interpose PUF,Logistic regression Attack,80,1.3,0.731
Interpose PUF,Logistic regression Attack,80,1.4,0.732
Interpose PUF,Logistic regression Attack,80,1.5,0.733
Interpose PUF,Logistic regression Attack,80,1.6,0.7305
Interpose PUF,Logistic regression Attack,80,1.7,0.7275
Interpose PUF,Logistic regression Attack,80,1.8,0.7235
Interpose PUF,Logistic regression Attack,80,1.9,0.718
Interpose PUF,Logistic regression Attack,80,2.0,0.716
Interpose PUF,Logistic regression Attack,80,2.1,0.714
Interpose PUF,Logistic regression Attack,80,2.2,0.7075
Interpose PUF,Logistic regression Attack,80,2.3,0.7055
Interpose PUF,Logistic regression Attack,80,2.4,0.703
Interpose PUF,Logistic regression Attack,80,2.5,0.6995
Interpose PUF,Logistic regression Attack,80,2.6,0.6965
Interpose PUF,Logistic regression Attack,80,2.7,0.695
Interpose PUF,Logistic regression Attack,80,2.8,0.688
Interpose PUF,Logistic regression Attack,80,2.9,0.6855
Interpose PUF,Logistic regression Attack,90,0.8,0.735
Interpose PUF,Logistic regression Attack,90,0.9,0.735
Interpose PUF,Logistic regression Attack,90,1.0,0.736
Interpose PUF,Logistic regression Attack,90,1.1,0.736
Interpose PUF,Logistic regression Attack,90,1.2,0.735
Interpose PUF,Logistic regression Attack,90,1.3,0.7335
Interpose PUF,Logistic regression Attack,90,1.4,0.731
Interpose PUF,Logistic regression Attack,90,1.5,0.7315
Interpose PUF,Logistic regression Attack,90,1.6,0.7325
Interpose PUF,Logistic regression Attack,90,1.7,0.729
Interpose PUF,Logistic regression Attack,90,1.8,0.725
Interpose PUF,Logistic regression Attack,90,1.9,0.722
Interpose PUF,Logistic regression Attack,90,2.0,0.7175
Interpose PUF,Logistic regression Attack,90,2.1,0.7155
Interpose PUF,Logistic regression Attack,90,2.2,0.711
Interpose PUF,Logistic regression Attack,90,2.3,0.7075
Interpose PUF,Logistic regression Attack,90,2.4,0.704
Interpose PUF,Logistic regression Attack,90,2.5,0.7025
Interpose PUF,Logistic regression Attack,90,2.6,0.6985
Interpose PUF,Logistic regression Attack,90,2.7,0.6965
Interpose PUF,Logistic regression Attack,90,2.8,0.6945
Interpose PUF,Logistic regression Attack,90,2.9,0.688
Interpose PUF,Logistic regression Attack,100,0.8,0.7355
Interpose PUF,Logistic regression Attack,100,0.9,0.735
Interpose PUF,Logistic regression Attack,100,1.0,0.7355
Interpose PUF,Logistic regression Attack,100,1.1,0.7375
Interpose PUF,Logistic regression Attack,100,1.2,0.735
Interpose PUF,Logistic regression Attack,100,1.3,0.7335
Interpose PUF,Logistic regression Attack,100,1.4,0.7315
Interpose PUF,Logistic regression Attack,100,1.5,0.732
Interpose PUF,Logistic regression Attack,100,1.6,0.7325
Interpose PUF,Logistic regression Attack,100,1.7,0.731
Interpose PUF,Logistic regression Attack,100,1.8,0.7275
Interpose PUF,Logistic regression Attack,100,1.9,0.725
Interpose PUF,Logistic regression Attack,100,2.0,0.7205
Interpose PUF,Logistic regression Attack,100,2.1,0.717
Interpose PUF,Logistic regression Attack,100,2.2,0.7165
Interpose PUF,Logistic regression Attack,100,2.3,0.71
Interpose PUF,Logistic regression Attack,100,2.4,0.707
Interpose PUF,Logistic regression Attack,100,2.5,0.7035
Interpose PUF,Logistic regression Attack,100,2.6,0.7015
Interpose PUF,Logistic regression Attack,100,2.7,0.7
Interpose PUF,Logistic regression Attack,100,2.8,0.696
Interpose PUF,Logistic regression Attack,100,2.9,0.6935
Interpose PUF,Logistic regression Attack,110,0.8,0.736
Interpose PUF,Logistic regression Attack,110,0.9,0.736
Interpose PUF,Logistic regression Attack,110,1.0,0.7355
Interpose PUF,Logistic regression Attack,110,1.1,0.737
Interpose PUF,Logistic regression Attack,110,1.2,0.7355
Interpose PUF,Logistic regression Attack,110,1.3,0.735
Interpose PUF,Logistic regression Attack,110,1.4,0.732
Interpose PUF,Logistic regression Attack,110,1.5,0.731
Interpose PUF,Logistic regression Attack,110,1.6,0.7315
Interpose PUF,Logistic regression Attack,110,1.7,0.7325
Interpose PUF,Logistic regression Attack,110,1.8,0.73
