PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
4-XOR Arbiter,MLP Attack,90,2.8,0.9105
4-XOR Arbiter,MLP Attack,90,2.9,0.904
4-XOR Arbiter,MLP Attack,100,0.8,0.919
4-XOR Arbiter,MLP Attack,100,0.9,0.9215
4-XOR Arbiter,MLP Attack,100,1.0,0.9265
4-XOR Arbiter,MLP Attack,100,1.1,0.9255
4-XOR Arbiter,MLP Attack,100,1.2,0.9275
4-XOR Arbiter,MLP Attack,100,1.3,0.9265
4-XOR Arbiter,MLP Attack,100,1.4,0.9275
4-XOR Arbiter,MLP Attack,100,1.5,0.928
4-XOR Arbiter,MLP Attack,100,1.6,0.932
4-XOR Arbiter,MLP Attack,100,1.7,0.9315
4-XOR Arbiter,MLP Attack,100,1.8,0.9315
4-XOR Arbiter,MLP Attack,100,1.9,0.9285
4-XOR Arbiter,MLP Attack,100,2.0,0.9235
4-XOR Arbiter,MLP Attack,100,2.1,0.927
4-XOR Arbiter,MLP Attack,100,2.2,0.9235
4-XOR Arbiter,MLP Attack,100,2.3,0.9215
4-XOR Arbiter,MLP Attack,100,2.4,0.9165
4-XOR Arbiter,MLP Attack,100,2.5,0.914
4-XOR Arbiter,MLP Attack,100,2.6,0.9125
4-XOR Arbiter,MLP Attack,100,2.7,0.9105
4-XOR Arbiter,MLP Attack,100,2.8,0.911
4-XOR Arbiter,MLP Attack,100,2.9,0.91
4-XOR Arbiter,MLP Attack,110,0.8,0.9185
4-XOR Arbiter,MLP Attack,110,0.9,0.9215
4-XOR Arbiter,MLP Attack,110,1.0,0.9235
4-XOR Arbiter,MLP Attack,110,1.1,0.9265
4-XOR Arbiter,MLP Attack,110,1.2,0.927
4-XOR Arbiter,MLP Attack,110,1.3,0.9275
4-XOR Arbiter,MLP Attack,110,1.4,0.927
4-XOR Arbiter,MLP Attack,110,1.5,0.927
4-XOR Arbiter,MLP Attack,110,1.6,0.9305
4-XOR Arbiter,MLP Attack,110,1.7,0.932
4-XOR Arbiter,MLP Attack,110,1.8,0.933
4-XOR Arbiter,MLP Attack,110,1.9,0.9305
4-XOR Arbiter,MLP Attack,110,2.0,0.925
4-XOR Arbiter,MLP Attack,110,2.1,0.924
4-XOR Arbiter,MLP Attack,110,2.2,0.924
4-XOR Arbiter,MLP Attack,110,2.3,0.9225
4-XOR Arbiter,MLP Attack,110,2.4,0.921
4-XOR Arbiter,MLP Attack,110,2.5,0.915
4-XOR Arbiter,MLP Attack,110,2.6,0.914
4-XOR Arbiter,MLP Attack,110,2.7,0.9125
4-XOR Arbiter,MLP Attack,110,2.8,0.9105
4-XOR Arbiter,MLP Attack,110,2.9,0.91
4-XOR Arbiter,MLP Attack,120,0.8,0.9175
4-XOR Arbiter,MLP Attack,120,0.9,0.921
4-XOR Arbiter,MLP Attack,120,1.0,0.9225
4-XOR Arbiter,MLP Attack,120,1.1,0.927
4-XOR Arbiter,MLP Attack,120,1.2,0.926
4-XOR Arbiter,MLP Attack,120,1.3,0.9275
