PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Permutation PUF,MLP Attack,130,1.1,0.498
Permutation PUF,MLP Attack,130,1.2,0.5
Permutation PUF,MLP Attack,130,1.3,0.5
Permutation PUF,MLP Attack,130,1.4,0.5
Permutation PUF,MLP Attack,130,1.5,0.5005
Permutation PUF,MLP Attack,130,1.6,0.5025
Permutation PUF,MLP Attack,130,1.7,0.5
Permutation PUF,MLP Attack,130,1.8,0.501
Permutation PUF,MLP Attack,130,1.9,0.5
Permutation PUF,MLP Attack,130,2.0,0.498
Permutation PUF,MLP Attack,130,2.1,0.4985
Permutation PUF,MLP Attack,130,2.2,0.497
Permutation PUF,MLP Attack,130,2.3,0.496
Permutation PUF,MLP Attack,130,2.4,0.497
Permutation PUF,MLP Attack,130,2.5,0.499
Permutation PUF,MLP Attack,130,2.6,0.4995
Permutation PUF,MLP Attack,130,2.7,0.5045
Permutation PUF,MLP Attack,130,2.8,0.4965
Permutation PUF,MLP Attack,130,2.9,0.497
Permutation PUF,MLP Attack,140,0.8,0.505
Permutation PUF,MLP Attack,140,0.9,0.504
Permutation PUF,MLP Attack,140,1.0,0.5015
Permutation PUF,MLP Attack,140,1.1,0.4995
Permutation PUF,MLP Attack,140,1.2,0.4975
Permutation PUF,MLP Attack,140,1.3,0.499
Permutation PUF,MLP Attack,140,1.4,0.498
Permutation PUF,MLP Attack,140,1.5,0.501
Permutation PUF,MLP Attack,140,1.6,0.501
Permutation PUF,MLP Attack,140,1.7,0.5015
Permutation PUF,MLP Attack,140,1.8,0.5005
Permutation PUF,MLP Attack,140,1.9,0.5035
Permutation PUF,MLP Attack,140,2.0,0.501
Permutation PUF,MLP Attack,140,2.1,0.4975
Permutation PUF,MLP Attack,140,2.2,0.497
Permutation PUF,MLP Attack,140,2.3,0.498
Permutation PUF,MLP Attack,140,2.4,0.4945
Permutation PUF,MLP Attack,140,2.5,0.5015
Permutation PUF,MLP Attack,140,2.6,0.4985
Permutation PUF,MLP Attack,140,2.7,0.499
Permutation PUF,MLP Attack,140,2.8,0.5035
Permutation PUF,MLP Attack,140,2.9,0.496
