PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Arbiter PUF,Logistic Regression,110,1.2,0.96
Arbiter PUF,Logistic Regression,110,1.3,0.9625
Arbiter PUF,Logistic Regression,110,1.4,0.961
Arbiter PUF,Logistic Regression,110,1.5,0.9625
Arbiter PUF,Logistic Regression,110,1.6,0.964
Arbiter PUF,Logistic Regression,110,1.7,0.963
Arbiter PUF,Logistic Regression,110,1.8,0.96
Arbiter PUF,Logistic Regression,110,1.9,0.958
Arbiter PUF,Logistic Regression,110,2.0,0.9555
Arbiter PUF,Logistic Regression,110,2.1,0.9545
Arbiter PUF,Logistic Regression,110,2.2,0.953
Arbiter PUF,Logistic Regression,110,2.3,0.9505
Arbiter PUF,Logistic Regression,110,2.4,0.946
Arbiter PUF,Logistic Regression,110,2.5,0.9445
Arbiter PUF,Logistic Regression,110,2.6,0.942
Arbiter PUF,Logistic Regression,110,2.7,0.9385
Arbiter PUF,Logistic Regression,110,2.8,0.932
Arbiter PUF,Logistic Regression,110,2.9,0.9285
Arbiter PUF,Logistic Regression,120,0.8,0.951
Arbiter PUF,Logistic Regression,120,0.9,0.953
Arbiter PUF,Logistic Regression,120,1.0,0.957
Arbiter PUF,Logistic Regression,120,1.1,0.956
Arbiter PUF,Logistic Regression,120,1.2,0.9595
Arbiter PUF,Logistic Regression,120,1.3,0.9615
Arbiter PUF,Logistic Regression,120,1.4,0.9625
Arbiter PUF,Logistic Regression,120,1.5,0.962
Arbiter PUF,Logistic Regression,120,1.6,0.9645
Arbiter PUF,Logistic Regression,120,1.7,0.962
Arbiter PUF,Logistic Regression,120,1.8,0.961
Arbiter PUF,Logistic Regression,120,1.9,0.9585
Arbiter PUF,Logistic Regression,120,2.0,0.957
Arbiter PUF,Logistic Regression,120,2.1,0.9545
Arbiter PUF,Logistic Regression,120,2.2,0.9545
Arbiter PUF,Logistic Regression,120,2.3,0.9525
Arbiter PUF,Logistic Regression,120,2.4,0.9495
Arbiter PUF,Logistic Regression,120,2.5,0.9455
Arbiter PUF,Logistic Regression,120,2.6,0.9435
Arbiter PUF,Logistic Regression,120,2.7,0.9405
Arbiter PUF,Logistic Regression,120,2.8,0.9375
Arbiter PUF,Logistic Regression,120,2.9,0.932
Arbiter PUF,Logistic Regression,130,0.8,0.9495
Arbiter PUF,Logistic Regression,130,0.9,0.9525
Arbiter PUF,Logistic Regression,130,1.0,0.955
Arbiter PUF,Logistic Regression,130,1.1,0.955
Arbiter PUF,Logistic Regression,130,1.2,0.959
Arbiter PUF,Logistic Regression,130,1.3,0.961
Arbiter PUF,Logistic Regression,130,1.4,0.963
Arbiter PUF,Logistic Regression,130,1.5,0.9605
Arbiter PUF,Logistic Regression,130,1.6,0.9625
Arbiter PUF,Logistic Regression,130,1.7,0.9635
Arbiter PUF,Logistic Regression,130,1.8,0.9625
Arbiter PUF,Logistic Regression,130,1.9,0.9595
Arbiter PUF,Logistic Regression,130,2.0,0.9575
Arbiter PUF,Logistic Regression,130,2.1,0.9565
Arbiter PUF,Logistic Regression,130,2.2,0.955
Arbiter PUF,Logistic Regression,130,2.3,0.9535
Arbiter PUF,Logistic Regression,130,2.4,0.952
Arbiter PUF,Logistic Regression,130,2.5,0.948
Arbiter PUF,Logistic Regression,130,2.6,0.9455
Arbiter PUF,Logistic Regression,130,2.7,0.944
Arbiter PUF,Logistic Regression,130,2.8,0.9405
Arbiter PUF,Logistic Regression,130,2.9,0.9365
Arbiter PUF,Logistic Regression,140,0.8,0.9475
Arbiter PUF,Logistic Regression,140,0.9,0.9525
Arbiter PUF,Logistic Regression,140,1.0,0.955
Arbiter PUF,Logistic Regression,140,1.1,0.956
Arbiter PUF,Logistic Regression,140,1.2,0.9565
Arbiter PUF,Logistic Regression,140,1.3,0.9595
Arbiter PUF,Logistic Regression,140,1.4,0.962
Arbiter PUF,Logistic Regression,140,1.5,0.962
Arbiter PUF,Logistic Regression,140,1.6,0.9625
Arbiter PUF,Logistic Regression,140,1.7,0.9645
Arbiter PUF,Logistic Regression,140,1.8,0.962
Arbiter PUF,Logistic Regression,140,1.9,0.9615
Arbiter PUF,Logistic Regression,140,2.0,0.9595
Arbiter PUF,Logistic Regression,140,2.1,0.959
Arbiter PUF,Logistic Regression,140,2.2,0.955
Arbiter PUF,Logistic Regression,140,2.3,0.9545
Arbiter PUF,Logistic Regression,140,2.4,0.9535
Arbiter PUF,Logistic Regression,140,2.5,0.951
Arbiter PUF,Logistic Regression,140,2.6,0.947
Arbiter PUF,Logistic Regression,140,2.7,0.945
Arbiter PUF,Logistic Regression,140,2.8,0.9435
Arbiter PUF,Logistic Regression,140,2.9,0.9405
Arbiter PUF,MLP Attack,0,0.8,0.9805
Arbiter PUF,MLP Attack,0,0.9,0.984
Arbiter PUF,MLP Attack,0,1.0,0.987
Arbiter PUF,MLP Attack,0,1.1,0.987
Arbiter PUF,MLP Attack,0,1.2,0.985
Arbiter PUF,MLP Attack,0,1.3,0.9785
Arbiter PUF,MLP Attack,0,1.4,0.971
Arbiter PUF,MLP Attack,0,1.5,0.964
Arbiter PUF,MLP Attack,0,1.6,0.958
Arbiter PUF,MLP Attack,0,1.7,0.9525
Arbiter PUF,MLP Attack,0,1.8,0.9425
Arbiter PUF,MLP Attack,0,1.9,0.934
Arbiter PUF,MLP Attack,0,2.0,0.926
Arbiter PUF,MLP Attack,0,2.1,0.918
Arbiter PUF,MLP Attack,0,2.2,0.9085
Arbiter PUF,MLP Attack,0,2.3,0.903
Arbiter PUF,MLP Attack,0,2.4,0.8925
Arbiter PUF,MLP Attack,0,2.5,0.8825
Arbiter PUF,MLP Attack,0,2.6,0.875
Arbiter PUF,MLP Attack,0,2.7,0.867
Arbiter PUF,MLP Attack,0,2.8,0.856
Arbiter PUF,MLP Attack,0,2.9,0.8485
Arbiter PUF,MLP Attack,10,0.8,0.9775
Arbiter PUF,MLP Attack,10,0.9,0.9825
Arbiter PUF,MLP Attack,10,1.0,0.986
Arbiter PUF,MLP Attack,10,1.1,0.9885
Arbiter PUF,MLP Attack,10,1.2,0.9865
Arbiter PUF,MLP Attack,10,1.3,0.9835
Arbiter PUF,MLP Attack,10,1.4,0.9745
Arbiter PUF,MLP Attack,10,1.5,0.969
Arbiter PUF,MLP Attack,10,1.6,0.962
Arbiter PUF,MLP Attack,10,1.7,0.957
Arbiter PUF,MLP Attack,10,1.8,0.951
Arbiter PUF,MLP Attack,10,1.9,0.941
Arbiter PUF,MLP Attack,10,2.0,0.9325
Arbiter PUF,MLP Attack,10,2.1,0.926
Arbiter PUF,MLP Attack,10,2.2,0.918
Arbiter PUF,MLP Attack,10,2.3,0.9085
Arbiter PUF,MLP Attack,10,2.4,0.903
Arbiter PUF,MLP Attack,10,2.5,0.895
Arbiter PUF,MLP Attack,10,2.6,0.8835
Arbiter PUF,MLP Attack,10,2.7,0.8765
Arbiter PUF,MLP Attack,10,2.8,0.869
Arbiter PUF,MLP Attack,10,2.9,0.858
Arbiter PUF,MLP Attack,20,0.8,0.975
Arbiter PUF,MLP Attack,20,0.9,0.981
Arbiter PUF,MLP Attack,20,1.0,0.9845
Arbiter PUF,MLP Attack,20,1.1,0.987
Arbiter PUF,MLP Attack,20,1.2,0.987
Arbiter PUF,MLP Attack,20,1.3,0.985
Arbiter PUF,MLP Attack,20,1.4,0.979
Arbiter PUF,MLP Attack,20,1.5,0.973
Arbiter PUF,MLP Attack,20,1.6,0.967
Arbiter PUF,MLP Attack,20,1.7,0.96
Arbiter PUF,MLP Attack,20,1.8,0.955
Arbiter PUF,MLP Attack,20,1.9,0.949
Arbiter PUF,MLP Attack,20,2.0,0.9385
Arbiter PUF,MLP Attack,20,2.1,0.932
Arbiter PUF,MLP Attack,20,2.2,0.9255
Arbiter PUF,MLP Attack,20,2.3,0.918
Arbiter PUF,MLP Attack,20,2.4,0.909
Arbiter PUF,MLP Attack,20,2.5,0.903
Arbiter PUF,MLP Attack,20,2.6,0.896
Arbiter PUF,MLP Attack,20,2.7,0.8865
Arbiter PUF,MLP Attack,20,2.8,0.877
Arbiter PUF,MLP Attack,20,2.9,0.8705
Arbiter PUF,MLP Attack,30,0.8,0.973
Arbiter PUF,MLP Attack,30,0.9,0.979
Arbiter PUF,MLP Attack,30,1.0,0.983
Arbiter PUF,MLP Attack,30,1.1,0.986
Arbiter PUF,MLP Attack,30,1.2,0.9885
Arbiter PUF,MLP Attack,30,1.3,0.9865
Arbiter PUF,MLP Attack,30,1.4,0.984
Arbiter PUF,MLP Attack,30,1.5,0.976
Arbiter PUF,MLP Attack,30,1.6,0.971
Arbiter PUF,MLP Attack,30,1.7,0.965
Arbiter PUF,MLP Attack,30,1.8,0.959
Arbiter PUF,MLP Attack,30,1.9,0.954
Arbiter PUF,MLP Attack,30,2.0,0.947
Arbiter PUF,MLP Attack,30,2.1,0.9375
Arbiter PUF,MLP Attack,30,2.2,0.9315
Arbiter PUF,MLP Attack,30,2.3,0.9255
Arbiter PUF,MLP Attack,30,2.4,0.9175
Arbiter PUF,MLP Attack,30,2.5,0.909
Arbiter PUF,MLP Attack,30,2.6,0.9035
Arbiter PUF,MLP Attack,30,2.7,0.897
Arbiter PUF,MLP Attack,30,2.8,0.888
Arbiter PUF,MLP Attack,30,2.9,0.879
Arbiter PUF,MLP Attack,40,0.8,0.9715
Arbiter PUF,MLP Attack,40,0.9,0.9765
Arbiter PUF,MLP Attack,40,1.0,0.982
Arbiter PUF,MLP Attack,40,1.1,0.9845
Arbiter PUF,MLP Attack,40,1.2,0.987
Arbiter PUF,MLP Attack,40,1.3,0.987
Arbiter PUF,MLP Attack,40,1.4,0.9855
Arbiter PUF,MLP Attack,40,1.5,0.982
Arbiter PUF,MLP Attack,40,1.6,0.974
Arbiter PUF,MLP Attack,40,1.7,0.969
Arbiter PUF,MLP Attack,40,1.8,0.963
Arbiter PUF,MLP Attack,40,1.9,0.958
Arbiter PUF,MLP Attack,40,2.0,0.953
Arbiter PUF,MLP Attack,40,2.1,0.946
Arbiter PUF,MLP Attack,40,2.2,0.9365
Arbiter PUF,MLP Attack,40,2.3,0.9315
Arbiter PUF,MLP Attack,40,2.4,0.925
Arbiter PUF,MLP Attack,40,2.5,0.9175
Arbiter PUF,MLP Attack,40,2.6,0.909
Arbiter PUF,MLP Attack,40,2.7,0.9035
Arbiter PUF,MLP Attack,40,2.8,0.898
Arbiter PUF,MLP Attack,40,2.9,0.889
Arbiter PUF,MLP Attack,50,0.8,0.9705
Arbiter PUF,MLP Attack,50,0.9,0.9745
Arbiter PUF,MLP Attack,50,1.0,0.981
Arbiter PUF,MLP Attack,50,1.1,0.983
Arbiter PUF,MLP Attack,50,1.2,0.987
Arbiter PUF,MLP Attack,50,1.3,0.9885
Arbiter PUF,MLP Attack,50,1.4,0.986
Arbiter PUF,MLP Attack,50,1.5,0.9845
Arbiter PUF,MLP Attack,50,1.6,0.979
Arbiter PUF,MLP Attack,50,1.7,0.973
Arbiter PUF,MLP Attack,50,1.8,0.967
Arbiter PUF,MLP Attack,50,1.9,0.9615
Arbiter PUF,MLP Attack,50,2.0,0.957
Arbiter PUF,MLP Attack,50,2.1,0.9525
Arbiter PUF,MLP Attack,50,2.2,0.944
Arbiter PUF,MLP Attack,50,2.3,0.936
Arbiter PUF,MLP Attack,50,2.4,0.9305
Arbiter PUF,MLP Attack,50,2.5,0.9245
Arbiter PUF,MLP Attack,50,2.6,0.9175
Arbiter PUF,MLP Attack,50,2.7,0.909
Arbiter PUF,MLP Attack,50,2.8,0.904
Arbiter PUF,MLP Attack,50,2.9,0.898
Arbiter PUF,MLP Attack,60,0.8,0.9685
Arbiter PUF,MLP Attack,60,0.9,0.973
Arbiter PUF,MLP Attack,60,1.0,0.9785
Arbiter PUF,MLP Attack,60,1.1,0.9825
Arbiter PUF,MLP Attack,60,1.2,0.9845
Arbiter PUF,MLP Attack,60,1.3,0.987
Arbiter PUF,MLP Attack,60,1.4,0.9875
Arbiter PUF,MLP Attack,60,1.5,0.986
Arbiter PUF,MLP Attack,60,1.6,0.983
Arbiter PUF,MLP Attack,60,1.7,0.9755
Arbiter PUF,MLP Attack,60,1.8,0.971
