PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Lightweight Secure PUF,MLP Attack,110,2.9,0.501
Lightweight Secure PUF,MLP Attack,120,0.8,0.5025
Lightweight Secure PUF,MLP Attack,120,0.9,0.5045
Lightweight Secure PUF,MLP Attack,120,1.0,0.5045
Lightweight Secure PUF,MLP Attack,120,1.1,0.5055
Lightweight Secure PUF,MLP Attack,120,1.2,0.5055
Lightweight Secure PUF,MLP Attack,120,1.3,0.5075
Lightweight Secure PUF,MLP Attack,120,1.4,0.505
Lightweight Secure PUF,MLP Attack,120,1.5,0.504
Lightweight Secure PUF,MLP Attack,120,1.6,0.5045
Lightweight Secure PUF,MLP Attack,120,1.7,0.505
Lightweight Secure PUF,MLP Attack,120,1.8,0.5065
Lightweight Secure PUF,MLP Attack,120,1.9,0.5065
Lightweight Secure PUF,MLP Attack,120,2.0,0.5035
Lightweight Secure PUF,MLP Attack,120,2.1,0.5015
Lightweight Secure PUF,MLP Attack,120,2.2,0.4995
Lightweight Secure PUF,MLP Attack,120,2.3,0.4985
Lightweight Secure PUF,MLP Attack,120,2.4,0.497
Lightweight Secure PUF,MLP Attack,120,2.5,0.498
Lightweight Secure PUF,MLP Attack,120,2.6,0.4985
Lightweight Secure PUF,MLP Attack,120,2.7,0.4975
Lightweight Secure PUF,MLP Attack,120,2.8,0.5015
Lightweight Secure PUF,MLP Attack,120,2.9,0.5005
Lightweight Secure PUF,MLP Attack,130,0.8,0.5025
Lightweight Secure PUF,MLP Attack,130,0.9,0.504
Lightweight Secure PUF,MLP Attack,130,1.0,0.505
Lightweight Secure PUF,MLP Attack,130,1.1,0.5055
Lightweight Secure PUF,MLP Attack,130,1.2,0.5065
Lightweight Secure PUF,MLP Attack,130,1.3,0.5055
Lightweight Secure PUF,MLP Attack,130,1.4,0.506
Lightweight Secure PUF,MLP Attack,130,1.5,0.505
Lightweight Secure PUF,MLP Attack,130,1.6,0.504
Lightweight Secure PUF,MLP Attack,130,1.7,0.505
Lightweight Secure PUF,MLP Attack,130,1.8,0.506
Lightweight Secure PUF,MLP Attack,130,1.9,0.507
Lightweight Secure PUF,MLP Attack,130,2.0,0.505
Lightweight Secure PUF,MLP Attack,130,2.1,0.503
Lightweight Secure PUF,MLP Attack,130,2.2,0.5015
Lightweight Secure PUF,MLP Attack,130,2.3,0.4995
Lightweight Secure PUF,MLP Attack,130,2.4,0.4975
Lightweight Secure PUF,MLP Attack,130,2.5,0.4985
Lightweight Secure PUF,MLP Attack,130,2.6,0.4985
Lightweight Secure PUF,MLP Attack,130,2.7,0.4995
Lightweight Secure PUF,MLP Attack,130,2.8,0.498
Lightweight Secure PUF,MLP Attack,130,2.9,0.5015
Lightweight Secure PUF,MLP Attack,140,0.8,0.502
Lightweight Secure PUF,MLP Attack,140,0.9,0.5035
Lightweight Secure PUF,MLP Attack,140,1.0,0.5045
Lightweight Secure PUF,MLP Attack,140,1.1,0.505
Lightweight Secure PUF,MLP Attack,140,1.2,0.506
Lightweight Secure PUF,MLP Attack,140,1.3,0.5045
Lightweight Secure PUF,MLP Attack,140,1.4,0.507
Lightweight Secure PUF,MLP Attack,140,1.5,0.5045
Lightweight Secure PUF,MLP Attack,140,1.6,0.504
Lightweight Secure PUF,MLP Attack,140,1.7,0.504
Lightweight Secure PUF,MLP Attack,140,1.8,0.505
Lightweight Secure PUF,MLP Attack,140,1.9,0.5065
Lightweight Secure PUF,MLP Attack,140,2.0,0.506
Lightweight Secure PUF,MLP Attack,140,2.1,0.5035
Lightweight Secure PUF,MLP Attack,140,2.2,0.502
Lightweight Secure PUF,MLP Attack,140,2.3,0.501
Lightweight Secure PUF,MLP Attack,140,2.4,0.4985
Lightweight Secure PUF,MLP Attack,140,2.5,0.498
Lightweight Secure PUF,MLP Attack,140,2.6,0.499
Lightweight Secure PUF,MLP Attack,140,2.7,0.498
Lightweight Secure PUF,MLP Attack,140,2.8,0.4995
Lightweight Secure PUF,MLP Attack,140,2.9,0.4975
